	Game_id	Person_id	PSc	PAg	Possessions	ORTG	DRTG
5171	e08f26c110e19f7afa4cbe5aed43be4a	618f6d58ab2881152607c2a6e057bc51	78	79	113	0.6902654867256637	0.6991150442477876
5172	e08f26c110e19f7afa4cbe5aed43be4a	902362537ff2a39c0c0cfb82ab0adac2	9	16	19	0.47368421052631576	0.8421052631578947
5173	e08f26c110e19f7afa4cbe5aed43be4a	e59b921ab3da55f632bc748beb12805a	0	0	0		
5174	e08f26c110e19f7afa4cbe5aed43be4a	4413c19cf092bda39332d7833c90bfe6	29	39	50	0.58	0.78
5175	e08f26c110e19f7afa4cbe5aed43be4a	bf6ed471f8425903310f08548a206905	0	0	0		
5176	e08f26c110e19f7afa4cbe5aed43be4a	5cce6ffa455e6372d9de0de400482ab6	24	36	40	0.6	0.9
5177	e08f26c110e19f7afa4cbe5aed43be4a	4dd3d6a51dc97c651d3a86eec4362a1f	7	8	10	0.7	0.8
5178	e08f26c110e19f7afa4cbe5aed43be4a	7027df5d9c51192f3527ac8c74b4d08d	0	0	0		
5179	e08f26c110e19f7afa4cbe5aed43be4a	d81d912f81fa43178f423aa89a713e96	52	47	70	0.7428571428571429	0.6714285714285714
5220	e4ea5ad257a30f4a3c06683e0186bd6d	fb64ca4b8beaf4c4c6e4575fe2f3abd7	102	110	145	0.7034482758620689	0.7586206896551724
5221	e4ea5ad257a30f4a3c06683e0186bd6d	255fe2a8be0ed5c06dd99969ab4fea55	11	13	13	0.8461538461538461	1.0
5222	e4ea5ad257a30f4a3c06683e0186bd6d	f3d6e924c2736c9e5771b0784e31c2df	0	0	0		
5223	e4ea5ad257a30f4a3c06683e0186bd6d	94e99d76e87ee926faab66d382b3a955	0	0	0		
5224	e4ea5ad257a30f4a3c06683e0186bd6d	32c044aa84d75ccd78c3c9f2aeb33bd9	25	25	41	0.6097560975609756	0.6097560975609756
5225	e4ea5ad257a30f4a3c06683e0186bd6d	52c6125836c465f4ac5232121dacb49d	40	35	60	0.6666666666666666	0.5833333333333334
5226	e4ea5ad257a30f4a3c06683e0186bd6d	ff59dc439c6c323320bc355afe884fcb	53	41	62	0.8548387096774194	0.6612903225806451
5227	e4ea5ad257a30f4a3c06683e0186bd6d	7f438c18058290903c46dfe9d71bd68a	73	77	96	0.7604166666666666	0.8020833333333334
5228	e4ea5ad257a30f4a3c06683e0186bd6d	8c7a7249d80b1489594b3a2a87f3f19d	0	0	0		
5229	e4ea5ad257a30f4a3c06683e0186bd6d	3626b893fc73a5cbd67d1ea48a5c7039	107	93	136	0.7867647058823529	0.6838235294117647
5230	e4ea5ad257a30f4a3c06683e0186bd6d	1dabb767e07d0aa702ee58d41c15eab1	36	43	63	0.5714285714285714	0.6825396825396826
5231	e4ea5ad257a30f4a3c06683e0186bd6d	0b978fcfa7f2ec839c563a755e345ff8	5	9	14	0.35714285714285715	0.6428571428571429
5232	e4ea5ad257a30f4a3c06683e0186bd6d	95920e4bf5b6c15ba8dffbf959b38ba5	66	67	88	0.75	0.7613636363636364
5233	e4ea5ad257a30f4a3c06683e0186bd6d	bfef77a3e57907855444410d490e7bfd	35	33	42	0.8333333333333334	0.7857142857142857
5234	e4ea5ad257a30f4a3c06683e0186bd6d	722a380c9b59ef42226e8d392824dcb9	60	63	82	0.7317073170731707	0.7682926829268293
5235	e4ea5ad257a30f4a3c06683e0186bd6d	1a6703883f8f47bb4daf09c03be3bda2	83	85	119	0.6974789915966386	0.7142857142857143
5236	e4ea5ad257a30f4a3c06683e0186bd6d	ef8b068ab7ac9d387b256404acd24cd5	71	71	95	0.7473684210526316	0.7473684210526316
5237	e4ea5ad257a30f4a3c06683e0186bd6d	31598ba01a3fff03ed0a87d7dea11dfe	101	88	125	0.808	0.704
5238	e4ea5ad257a30f4a3c06683e0186bd6d	a1591595c04d12e88e3cb427fb667618	83	86	121	0.6859504132231405	0.7107438016528925
5239	e4ea5ad257a30f4a3c06683e0186bd6d	e49b2cc3f9aacd500b11a35b1c57112d	0	0	0		
5240	e4ea5ad257a30f4a3c06683e0186bd6d	36fdadf436b164ee29174c8e1fde7271	48	59	81	0.5925925925925926	0.7283950617283951
5241	e4ea5ad257a30f4a3c06683e0186bd6d	6f6a807d57aae8f651222523dc82dc35	2	0	2	1.0	0.0
5242	e4ea5ad257a30f4a3c06683e0186bd6d	fbcda0bcb861e4726ca8871b8965ede4	0	0	0		
5243	e4ea5ad257a30f4a3c06683e0186bd6d	942a84f05f4ab956125f68ec0963481f	29	35	49	0.5918367346938775	0.7142857142857143
5244	e4ea5ad257a30f4a3c06683e0186bd6d	c950aaad2e56c87e9ac7281016d37cb6	0	0	0		
5245	e4ea5ad257a30f4a3c06683e0186bd6d	14de632b07100527b0ced12fd4eeffb7	0	0	0		
5246	e4ea5ad257a30f4a3c06683e0186bd6d	821887f9a002be16b5f79729fae59e01	4	2	3	1.3333333333333333	0.6666666666666666
5247	e4ea5ad257a30f4a3c06683e0186bd6d	619d3e44dc84b366bd685de3e94b3bec	0	0	0		
5248	e4ea5ad257a30f4a3c06683e0186bd6d	18a823379f2bf4e4be8b419698cde91c	0	0	0		
5249	e4ea5ad257a30f4a3c06683e0186bd6d	3d75035d20b173a867d4bf32c8a58f0b	26	25	43	0.6046511627906976	0.5813953488372093
5290	e9db074d4b4bb862dde70d545e3ac13f	05acdf079fb7584b35de9ec52d486d02	64	48	100	0.64	0.48
5291	e9db074d4b4bb862dde70d545e3ac13f	14f9bdcd40503a2caa3a0cb8d0d68e49	0	0	0		
5292	e9db074d4b4bb862dde70d545e3ac13f	ed2c00d1cbd80e8b960a98d5ae0bda44	57	66	104	0.5480769230769231	0.6346153846153846
5293	e9db074d4b4bb862dde70d545e3ac13f	8b27d0fe8268b3f83de96b7e198ca2c0	52	49	83	0.6265060240963856	0.5903614457831325
5294	e9db074d4b4bb862dde70d545e3ac13f	4b35bf5cc8eebb940aa41c466bff7277	79	88	129	0.6124031007751938	0.6821705426356589
5295	e9db074d4b4bb862dde70d545e3ac13f	b65cb97208a56cc4f7071616f1605b3d	65	64	109	0.5963302752293578	0.5871559633027523
5296	e9db074d4b4bb862dde70d545e3ac13f	9d727edb4746e585028aabb9e1822cda	0	0	0		
5297	e9db074d4b4bb862dde70d545e3ac13f	06a5ada03328fca808144c85a73fd06b	66	55	88	0.75	0.625
5298	e9db074d4b4bb862dde70d545e3ac13f	25cf5e1780ec195d1b11660bb9f10689	88	82	125	0.704	0.656
5299	e9db074d4b4bb862dde70d545e3ac13f	e741e01157292e79ed64b86014039285	39	51	76	0.5131578947368421	0.6710526315789473
5300	e9db074d4b4bb862dde70d545e3ac13f	feabbe3092a93fc40dd6d46228eb0158	0	0	0		
5301	e9db074d4b4bb862dde70d545e3ac13f	bca65b4d1889c9c4c97d5dfa6efb117b	29	28	44	0.6590909090909091	0.6363636363636364
5302	e9db074d4b4bb862dde70d545e3ac13f	7d4a2b8dde866a2e6d1af135586f063d	0	0	0		
5303	e9db074d4b4bb862dde70d545e3ac13f	193fc4c980cdd1403355013364b9b08c	83	72	128	0.6484375	0.5625
5304	e9db074d4b4bb862dde70d545e3ac13f	f42e50d6a567798c9540b0cf7447337e	79	91	128	0.6171875	0.7109375
5305	e9db074d4b4bb862dde70d545e3ac13f	f1858386f432e1bfcecd2ce32b210da6	11	3	14	0.7857142857142857	0.21428571428571427
5306	e9db074d4b4bb862dde70d545e3ac13f	8c646f2710d4f64955903039fdc6374e	0	0	0		
5307	e9db074d4b4bb862dde70d545e3ac13f	b43d8e250bbf5bf03bcbbd2f48141acd	78	82	115	0.6782608695652174	0.7130434782608696
5308	e9db074d4b4bb862dde70d545e3ac13f	ee4f215cca5f13013a4925b66d1e1a4d	35	31	44	0.7954545454545454	0.7045454545454546
5309	e9db074d4b4bb862dde70d545e3ac13f	6a47aad050b23defa36c9d566a0570ff	12	19	22	0.5454545454545454	0.8636363636363636
5310	e9db074d4b4bb862dde70d545e3ac13f	e9b4d02c8216e149e1b0c69c9feb6541	0	0	0		
5311	e9db074d4b4bb862dde70d545e3ac13f	fd5f6da99b2abc7327464a9135ccd904	2	6	9	0.2222222222222222	0.6666666666666666
5312	e9db074d4b4bb862dde70d545e3ac13f	67cbf4e4a852b1756f1f3710cbcfedf0	49	40	81	0.6049382716049383	0.49382716049382713
5313	e9db074d4b4bb862dde70d545e3ac13f	61688de43946525c3bfab31dbdbf8cc7	0	0	0		
5314	e9db074d4b4bb862dde70d545e3ac13f	3624f9b65b645ac7969395f1cac609d1	77	85	114	0.6754385964912281	0.7456140350877193
5315	e9db074d4b4bb862dde70d545e3ac13f	87d5036c732e89f1d2566f24b5c17113	82	90	135	0.6074074074074074	0.6666666666666666
5316	e9db074d4b4bb862dde70d545e3ac13f	3affc10638c65869d7d1aa53290b22c2	0	0	0		
5317	e9db074d4b4bb862dde70d545e3ac13f	91766e9c4990a0f665ec890383f84359	0	0	0		
5318	e9db074d4b4bb862dde70d545e3ac13f	aed0411cb17a045654ad29b423260ebd	9	10	21	0.42857142857142855	0.47619047619047616
5319	e9db074d4b4bb862dde70d545e3ac13f	580107f7f90f25448af476de5ed9633a	24	20	41	0.5853658536585366	0.4878048780487805
5360	ea198bf717f42cdfc94c577faaf39666	05acdf079fb7584b35de9ec52d486d02	47	54	72	0.6527777777777778	0.75
5361	ea198bf717f42cdfc94c577faaf39666	14f9bdcd40503a2caa3a0cb8d0d68e49	0	0	0		
5362	ea198bf717f42cdfc94c577faaf39666	ed2c00d1cbd80e8b960a98d5ae0bda44	77	73	101	0.7623762376237624	0.7227722772277227
5363	ea198bf717f42cdfc94c577faaf39666	8b27d0fe8268b3f83de96b7e198ca2c0	68	48	104	0.6538461538461539	0.46153846153846156
5364	ea198bf717f42cdfc94c577faaf39666	4b35bf5cc8eebb940aa41c466bff7277	80	67	111	0.7207207207207207	0.6036036036036037
5365	ea198bf717f42cdfc94c577faaf39666	b65cb97208a56cc4f7071616f1605b3d	94	71	128	0.734375	0.5546875
5366	ea198bf717f42cdfc94c577faaf39666	9d727edb4746e585028aabb9e1822cda	0	0	0		
5367	ea198bf717f42cdfc94c577faaf39666	06a5ada03328fca808144c85a73fd06b	64	82	116	0.5517241379310345	0.7068965517241379
5368	ea198bf717f42cdfc94c577faaf39666	25cf5e1780ec195d1b11660bb9f10689	51	64	92	0.5543478260869565	0.6956521739130435
5369	ea198bf717f42cdfc94c577faaf39666	e741e01157292e79ed64b86014039285	44	50	71	0.6197183098591549	0.704225352112676
5370	ea198bf717f42cdfc94c577faaf39666	feabbe3092a93fc40dd6d46228eb0158	4	9	8	0.5	1.125
5371	ea198bf717f42cdfc94c577faaf39666	bca65b4d1889c9c4c97d5dfa6efb117b	19	35	36	0.5277777777777778	0.9722222222222222
5372	ea198bf717f42cdfc94c577faaf39666	7d4a2b8dde866a2e6d1af135586f063d	0	0	0		
5373	ea198bf717f42cdfc94c577faaf39666	193fc4c980cdd1403355013364b9b08c	72	78	122	0.5901639344262295	0.639344262295082
5374	ea198bf717f42cdfc94c577faaf39666	f42e50d6a567798c9540b0cf7447337e	72	50	93	0.7741935483870968	0.5376344086021505
5375	ea198bf717f42cdfc94c577faaf39666	f1858386f432e1bfcecd2ce32b210da6	4	9	8	0.5	1.125
5376	ea198bf717f42cdfc94c577faaf39666	8c646f2710d4f64955903039fdc6374e	0	0	0		
5377	ea198bf717f42cdfc94c577faaf39666	b43d8e250bbf5bf03bcbbd2f48141acd	83	55	109	0.7614678899082569	0.5045871559633027
5378	ea198bf717f42cdfc94c577faaf39666	ee4f215cca5f13013a4925b66d1e1a4d	35	50	66	0.5303030303030303	0.7575757575757576
5379	ea198bf717f42cdfc94c577faaf39666	6a47aad050b23defa36c9d566a0570ff	15	20	25	0.6	0.8
5380	ea198bf717f42cdfc94c577faaf39666	e9b4d02c8216e149e1b0c69c9feb6541	7	4	6	1.1666666666666667	0.6666666666666666
5381	ea198bf717f42cdfc94c577faaf39666	fd5f6da99b2abc7327464a9135ccd904	17	20	25	0.68	0.8
5382	ea198bf717f42cdfc94c577faaf39666	67cbf4e4a852b1756f1f3710cbcfedf0	81	83	128	0.6328125	0.6484375
5383	ea198bf717f42cdfc94c577faaf39666	61688de43946525c3bfab31dbdbf8cc7	0	0	0		
5384	ea198bf717f42cdfc94c577faaf39666	3624f9b65b645ac7969395f1cac609d1	46	77	89	0.5168539325842697	0.8651685393258427
5385	ea198bf717f42cdfc94c577faaf39666	87d5036c732e89f1d2566f24b5c17113	90	74	130	0.6923076923076923	0.5692307692307692
5386	ea198bf717f42cdfc94c577faaf39666	3affc10638c65869d7d1aa53290b22c2	7	4	6	1.1666666666666667	0.6666666666666666
5387	ea198bf717f42cdfc94c577faaf39666	91766e9c4990a0f665ec890383f84359	0	0	0		
5388	ea198bf717f42cdfc94c577faaf39666	aed0411cb17a045654ad29b423260ebd	40	29	47	0.851063829787234	0.6170212765957447
5389	ea198bf717f42cdfc94c577faaf39666	580107f7f90f25448af476de5ed9633a	48	59	77	0.6233766233766234	0.7662337662337663
5430	ed95a454eee025e4b93e217ad6a578f1	fb64ca4b8beaf4c4c6e4575fe2f3abd7	83	82	135	0.6148148148148148	0.6074074074074074
5431	ed95a454eee025e4b93e217ad6a578f1	f3d6e924c2736c9e5771b0784e31c2df	0	0	0		
5432	ed95a454eee025e4b93e217ad6a578f1	32c044aa84d75ccd78c3c9f2aeb33bd9	67	57	105	0.638095238095238	0.5428571428571428
5433	ed95a454eee025e4b93e217ad6a578f1	efdf75393e50b635b2ea854471a88345	0	0	0		
5434	ed95a454eee025e4b93e217ad6a578f1	7f438c18058290903c46dfe9d71bd68a	67	64	110	0.6090909090909091	0.5818181818181818
5435	ed95a454eee025e4b93e217ad6a578f1	8c7a7249d80b1489594b3a2a87f3f19d	41	32	67	0.6119402985074627	0.47761194029850745
5436	ed95a454eee025e4b93e217ad6a578f1	1dabb767e07d0aa702ee58d41c15eab1	40	39	58	0.6896551724137931	0.6724137931034483
5437	ed95a454eee025e4b93e217ad6a578f1	3691a0fcae960edcb40de2300f0f4a90	61	61	102	0.5980392156862745	0.5980392156862745
5438	ed95a454eee025e4b93e217ad6a578f1	95920e4bf5b6c15ba8dffbf959b38ba5	78	74	121	0.6446280991735537	0.6115702479338843
5439	ed95a454eee025e4b93e217ad6a578f1	722a380c9b59ef42226e8d392824dcb9	0	0	0		
5440	ed95a454eee025e4b93e217ad6a578f1	418c3464b096a90c269ae5145ddf4d92	39	46	74	0.527027027027027	0.6216216216216216
5441	ed95a454eee025e4b93e217ad6a578f1	ce131b461fdfb50c5c1276a796638466	23	27	31	0.7419354838709677	0.8709677419354839
5442	ed95a454eee025e4b93e217ad6a578f1	900cd9f9e6b0339101bbc843bc0fec6c	47	46	73	0.6438356164383562	0.6301369863013698
5443	ed95a454eee025e4b93e217ad6a578f1	ef8b068ab7ac9d387b256404acd24cd5	0	0	0		
5444	ed95a454eee025e4b93e217ad6a578f1	6861bcedc7a5448ec9fb79c65db0ef6f	56	52	78	0.717948717948718	0.6666666666666666
5445	ed95a454eee025e4b93e217ad6a578f1	95e4a68c9596fa7884f955c14ab1ea84	67	72	102	0.6568627450980392	0.7058823529411765
5446	ed95a454eee025e4b93e217ad6a578f1	4c4a14556a26a6fb83497a85c5bba602	76	78	129	0.5891472868217055	0.6046511627906976
5447	ed95a454eee025e4b93e217ad6a578f1	e49b2cc3f9aacd500b11a35b1c57112d	35	34	47	0.7446808510638298	0.723404255319149
5448	ed95a454eee025e4b93e217ad6a578f1	36fdadf436b164ee29174c8e1fde7271	42	55	64	0.65625	0.859375
5449	ed95a454eee025e4b93e217ad6a578f1	349033e700f4f61c4acecbfbfe4225eb	0	0	0		
5450	ed95a454eee025e4b93e217ad6a578f1	64e4b07f8d90902bcab1aa9e6b5d2ecf	36	39	66	0.5454545454545454	0.5909090909090909
5451	ed95a454eee025e4b93e217ad6a578f1	83d6b908e0df4b3aa13b684fa74c544c	0	0	0		
5452	ed95a454eee025e4b93e217ad6a578f1	942a84f05f4ab956125f68ec0963481f	37	38	53	0.6981132075471698	0.7169811320754716
5453	ed95a454eee025e4b93e217ad6a578f1	c950aaad2e56c87e9ac7281016d37cb6	0	0	0		
5454	ed95a454eee025e4b93e217ad6a578f1	137eed94de2c9698e4ac04e9ae73df02	70	69	105	0.6666666666666666	0.6571428571428571
5455	ed95a454eee025e4b93e217ad6a578f1	619d3e44dc84b366bd685de3e94b3bec	0	0	0		
5456	ed95a454eee025e4b93e217ad6a578f1	456adb7fd5329bfe1c8dce6b5dafa22c	0	0	0		
5457	ed95a454eee025e4b93e217ad6a578f1	18a823379f2bf4e4be8b419698cde91c	0	0	0		
5458	ed95a454eee025e4b93e217ad6a578f1	f5e2c91dffa679bce11356eb8b60d26c	0	0	0		
5459	ed95a454eee025e4b93e217ad6a578f1	a4d4f9a2e312a7969d818a7175266578	0	0	0		
5500	efca551b622ff96393fb43947e1aad4b	fb64ca4b8beaf4c4c6e4575fe2f3abd7	59	83	94	0.6276595744680851	0.8829787234042553
5501	efca551b622ff96393fb43947e1aad4b	f3d6e924c2736c9e5771b0784e31c2df	0	0	0		
5502	efca551b622ff96393fb43947e1aad4b	32c044aa84d75ccd78c3c9f2aeb33bd9	49	59	71	0.6901408450704225	0.8309859154929577
5503	efca551b622ff96393fb43947e1aad4b	efdf75393e50b635b2ea854471a88345	0	0	0		
5504	efca551b622ff96393fb43947e1aad4b	7f438c18058290903c46dfe9d71bd68a	58	68	81	0.7160493827160493	0.8395061728395061
5505	efca551b622ff96393fb43947e1aad4b	8c7a7249d80b1489594b3a2a87f3f19d	24	28	40	0.6	0.7
5506	efca551b622ff96393fb43947e1aad4b	1dabb767e07d0aa702ee58d41c15eab1	44	67	71	0.6197183098591549	0.9436619718309859
5507	efca551b622ff96393fb43947e1aad4b	3691a0fcae960edcb40de2300f0f4a90	70	61	87	0.8045977011494253	0.7011494252873564
5508	efca551b622ff96393fb43947e1aad4b	95920e4bf5b6c15ba8dffbf959b38ba5	41	55	66	0.6212121212121212	0.8333333333333334
5509	efca551b622ff96393fb43947e1aad4b	722a380c9b59ef42226e8d392824dcb9	0	0	0		
5510	efca551b622ff96393fb43947e1aad4b	418c3464b096a90c269ae5145ddf4d92	64	52	74	0.8648648648648649	0.7027027027027027
5511	efca551b622ff96393fb43947e1aad4b	ce131b461fdfb50c5c1276a796638466	27	21	35	0.7714285714285715	0.6
5512	efca551b622ff96393fb43947e1aad4b	900cd9f9e6b0339101bbc843bc0fec6c	70	43	80	0.875	0.5375
5513	efca551b622ff96393fb43947e1aad4b	ef8b068ab7ac9d387b256404acd24cd5	26	42	37	0.7027027027027027	1.135135135135135
5514	efca551b622ff96393fb43947e1aad4b	6861bcedc7a5448ec9fb79c65db0ef6f	57	35	67	0.8507462686567164	0.5223880597014925
5515	efca551b622ff96393fb43947e1aad4b	95e4a68c9596fa7884f955c14ab1ea84	64	57	76	0.8421052631578947	0.75
5516	efca551b622ff96393fb43947e1aad4b	4c4a14556a26a6fb83497a85c5bba602	90	64	102	0.8823529411764706	0.6274509803921569
5517	efca551b622ff96393fb43947e1aad4b	e49b2cc3f9aacd500b11a35b1c57112d	41	61	72	0.5694444444444444	0.8472222222222222
5518	efca551b622ff96393fb43947e1aad4b	36fdadf436b164ee29174c8e1fde7271	41	67	76	0.5394736842105263	0.881578947368421
5519	efca551b622ff96393fb43947e1aad4b	349033e700f4f61c4acecbfbfe4225eb	11	6	14	0.7857142857142857	0.42857142857142855
5520	efca551b622ff96393fb43947e1aad4b	64e4b07f8d90902bcab1aa9e6b5d2ecf	72	52	78	0.9230769230769231	0.6666666666666666
5521	efca551b622ff96393fb43947e1aad4b	83d6b908e0df4b3aa13b684fa74c544c	7	4	10	0.7	0.4
5522	efca551b622ff96393fb43947e1aad4b	942a84f05f4ab956125f68ec0963481f	30	44	56	0.5357142857142857	0.7857142857142857
5523	efca551b622ff96393fb43947e1aad4b	c950aaad2e56c87e9ac7281016d37cb6	16	20	27	0.5925925925925926	0.7407407407407407
5524	efca551b622ff96393fb43947e1aad4b	137eed94de2c9698e4ac04e9ae73df02	62	34	69	0.8985507246376812	0.4927536231884058
5525	efca551b622ff96393fb43947e1aad4b	619d3e44dc84b366bd685de3e94b3bec	6	11	14	0.42857142857142855	0.7857142857142857
5526	efca551b622ff96393fb43947e1aad4b	456adb7fd5329bfe1c8dce6b5dafa22c	0	0	0		
5527	efca551b622ff96393fb43947e1aad4b	18a823379f2bf4e4be8b419698cde91c	0	0	0		
5528	efca551b622ff96393fb43947e1aad4b	f5e2c91dffa679bce11356eb8b60d26c	0	0	0		
5529	efca551b622ff96393fb43947e1aad4b	a4d4f9a2e312a7969d818a7175266578	11	6	13	0.8461538461538461	0.46153846153846156
5570	f280a671f82eb32b48f00116b8956445	05acdf079fb7584b35de9ec52d486d02	57	62	97	0.5876288659793815	0.6391752577319587
5571	f280a671f82eb32b48f00116b8956445	14f9bdcd40503a2caa3a0cb8d0d68e49	0	0	0		
5572	f280a671f82eb32b48f00116b8956445	ed2c00d1cbd80e8b960a98d5ae0bda44	50	42	74	0.6756756756756757	0.5675675675675675
5573	f280a671f82eb32b48f00116b8956445	8b27d0fe8268b3f83de96b7e198ca2c0	48	37	61	0.7868852459016393	0.6065573770491803
5574	f280a671f82eb32b48f00116b8956445	4b35bf5cc8eebb940aa41c466bff7277	67	65	102	0.6568627450980392	0.6372549019607843
5575	f280a671f82eb32b48f00116b8956445	b65cb97208a56cc4f7071616f1605b3d	97	77	132	0.7348484848484849	0.5833333333333334
5576	f280a671f82eb32b48f00116b8956445	9d727edb4746e585028aabb9e1822cda	0	0	0		
5577	f280a671f82eb32b48f00116b8956445	06a5ada03328fca808144c85a73fd06b	67	75	100	0.67	0.75
5578	f280a671f82eb32b48f00116b8956445	25cf5e1780ec195d1b11660bb9f10689	70	89	119	0.5882352941176471	0.7478991596638656
5579	f280a671f82eb32b48f00116b8956445	e741e01157292e79ed64b86014039285	35	46	68	0.5147058823529411	0.6764705882352942
5580	f280a671f82eb32b48f00116b8956445	feabbe3092a93fc40dd6d46228eb0158	0	1	2	0.0	0.5
5581	f280a671f82eb32b48f00116b8956445	bca65b4d1889c9c4c97d5dfa6efb117b	27	28	45	0.6	0.6222222222222222
5582	f280a671f82eb32b48f00116b8956445	7d4a2b8dde866a2e6d1af135586f063d	0	0	0		
5583	f280a671f82eb32b48f00116b8956445	193fc4c980cdd1403355013364b9b08c	81	101	142	0.5704225352112676	0.7112676056338029
5584	f280a671f82eb32b48f00116b8956445	f42e50d6a567798c9540b0cf7447337e	68	55	91	0.7472527472527473	0.6043956043956044
5585	f280a671f82eb32b48f00116b8956445	f1858386f432e1bfcecd2ce32b210da6	0	4	7	0.0	0.5714285714285714
5586	f280a671f82eb32b48f00116b8956445	8c646f2710d4f64955903039fdc6374e	73	65	106	0.6886792452830188	0.6132075471698113
5587	f280a671f82eb32b48f00116b8956445	b43d8e250bbf5bf03bcbbd2f48141acd	80	70	114	0.7017543859649122	0.6140350877192983
5588	f280a671f82eb32b48f00116b8956445	ee4f215cca5f13013a4925b66d1e1a4d	42	47	64	0.65625	0.734375
5589	f280a671f82eb32b48f00116b8956445	6a47aad050b23defa36c9d566a0570ff	15	9	21	0.7142857142857143	0.42857142857142855
5590	f280a671f82eb32b48f00116b8956445	e9b4d02c8216e149e1b0c69c9feb6541	24	19	39	0.6153846153846154	0.48717948717948717
5591	f280a671f82eb32b48f00116b8956445	fd5f6da99b2abc7327464a9135ccd904	0	0	0		
5592	f280a671f82eb32b48f00116b8956445	67cbf4e4a852b1756f1f3710cbcfedf0	57	81	107	0.5327102803738317	0.7570093457943925
5593	f280a671f82eb32b48f00116b8956445	61688de43946525c3bfab31dbdbf8cc7	0	0	0		
5594	f280a671f82eb32b48f00116b8956445	3624f9b65b645ac7969395f1cac609d1	67	70	105	0.638095238095238	0.6666666666666666
5595	f280a671f82eb32b48f00116b8956445	87d5036c732e89f1d2566f24b5c17113	113	88	156	0.7243589743589743	0.5641025641025641
5596	f280a671f82eb32b48f00116b8956445	3affc10638c65869d7d1aa53290b22c2	0	0	0		
5597	f280a671f82eb32b48f00116b8956445	91766e9c4990a0f665ec890383f84359	0	0	0		
5598	f280a671f82eb32b48f00116b8956445	aed0411cb17a045654ad29b423260ebd	5	13	14	0.35714285714285715	0.9285714285714286
5599	f280a671f82eb32b48f00116b8956445	580107f7f90f25448af476de5ed9633a	37	36	54	0.6851851851851852	0.6666666666666666
5640	f959bc122b1ee996f3e12bc61c068ad4	5a634567f5022bf46e1c990096fceb9f	12	8	12	1.0	0.6666666666666666
5641	f959bc122b1ee996f3e12bc61c068ad4	59c61598abe68e36e2a0f6b24f5344a9	0	0	0		
5642	f959bc122b1ee996f3e12bc61c068ad4	255fe2a8be0ed5c06dd99969ab4fea55	0	0	0		
5643	f959bc122b1ee996f3e12bc61c068ad4	94e99d76e87ee926faab66d382b3a955	0	0	0		
5644	f959bc122b1ee996f3e12bc61c068ad4	52c6125836c465f4ac5232121dacb49d	46	57	78	0.5897435897435898	0.7307692307692307
5645	f959bc122b1ee996f3e12bc61c068ad4	ff59dc439c6c323320bc355afe884fcb	0	0	0		
5646	f959bc122b1ee996f3e12bc61c068ad4	ade82b71d52bf8ebd00f724b25c87e95	72	87	133	0.5413533834586466	0.6541353383458647
5647	f959bc122b1ee996f3e12bc61c068ad4	7a1c1f680a11456d505f05fa70712213	0	0	0		
5648	f959bc122b1ee996f3e12bc61c068ad4	ffc3716da11461d5337f42c2e9590797	48	39	67	0.7164179104477612	0.582089552238806
5649	f959bc122b1ee996f3e12bc61c068ad4	16d76c912992709c8be29b896b8f9417	90	90	140	0.6428571428571429	0.6428571428571429
5650	f959bc122b1ee996f3e12bc61c068ad4	3626b893fc73a5cbd67d1ea48a5c7039	94	84	137	0.6861313868613139	0.6131386861313869
5651	f959bc122b1ee996f3e12bc61c068ad4	0b978fcfa7f2ec839c563a755e345ff8	36	31	45	0.8	0.6888888888888889
5652	f959bc122b1ee996f3e12bc61c068ad4	71646c64f62c2748740c45b469e0d611	79	85	122	0.6475409836065574	0.6967213114754098
5653	f959bc122b1ee996f3e12bc61c068ad4	bfef77a3e57907855444410d490e7bfd	0	0	0		
5654	f959bc122b1ee996f3e12bc61c068ad4	758bfe4f98e1d0fc26ef37ef7f9688e4	10	22	24	0.4166666666666667	0.9166666666666666
5655	f959bc122b1ee996f3e12bc61c068ad4	cf76849b2d40cd089fa8fe823846b717	0	0	0		
5656	f959bc122b1ee996f3e12bc61c068ad4	2ffe19dc39838eaa55a52d7b2fbd687c	80	93	138	0.5797101449275363	0.6739130434782609
5657	f959bc122b1ee996f3e12bc61c068ad4	1a6703883f8f47bb4daf09c03be3bda2	94	82	141	0.6666666666666666	0.5815602836879432
5658	f959bc122b1ee996f3e12bc61c068ad4	31598ba01a3fff03ed0a87d7dea11dfe	65	65	99	0.6565656565656566	0.6565656565656566
5659	f959bc122b1ee996f3e12bc61c068ad4	a1591595c04d12e88e3cb427fb667618	94	84	139	0.6762589928057554	0.60431654676259
5660	f959bc122b1ee996f3e12bc61c068ad4	682ee02d38c947defb4cf5e30fba6f96	69	81	114	0.6052631578947368	0.7105263157894737
5661	f959bc122b1ee996f3e12bc61c068ad4	745fd2a3e78aaceb805e7bc19cf5f126	0	0	0		
5662	f959bc122b1ee996f3e12bc61c068ad4	6f6a807d57aae8f651222523dc82dc35	33	31	54	0.6111111111111112	0.5740740740740741
5663	f959bc122b1ee996f3e12bc61c068ad4	fbcda0bcb861e4726ca8871b8965ede4	2	1	6	0.3333333333333333	0.16666666666666666
5664	f959bc122b1ee996f3e12bc61c068ad4	14de632b07100527b0ced12fd4eeffb7	0	0	0		
